,bg,bg_num,compliant,fg,fg_num,ratio,new_ratio,new_fg
17459,#6202D0,6423248,False,#4A96C0,4888256,2.63,6.49,#2e5030
17460,#6202D0,6423248,False,#3FC140,4178240,3.65,6.69,#2e5030
17461,#6202D0,6423248,False,#9543A0,9782176,1.47,4.79,#2e5030
17462,#6202D0,6423248,False,#A96760,11102048,1.96,6.15,#2e5030
17463,#6202D0,6423248,False,#E7A960,15182176,4.19,8.47,#2e5030
17464,#6202D0,6423248,False,#2E16A0,3020448,1.4,2.57,#2e5030
17465,#6202D0,6423248,False,#53BFC0,5488576,3.92,7.2,#2e5030
17466,#6202D0,6423248,False,#BF5F20,12541728,1.99,5.25,#2e5030
17467,#6202D0,6423248,False,#00A160,41312,2.56,6.72,#2e5030
17468,#6202D0,6423248,False,#E96540,15295808,2.62,7.17,#2e5030
17469,#6202D0,6423248,False,#3793F0,3642352,2.7,7.21,#2e5030
17470,#6202D0,6423248,False,#E51A10,15014416,1.83,4.92,#2e5030
17472,#6202D0,6423248,False,#9326D0,9643728,1.4,4.97,#2e5030
17473,#6202D0,6423248,False,#9D72E0,10318560,2.42,8.61,#2e5030
17474,#6202D0,6423248,False,#D80DD0,14159312,2.0,4.61,#2e5030
17476,#6202D0,6423248,False,#4AC3F0,4899824,4.24,8.1,#2e5030
17478,#6202D0,6423248,False,#E26600,14837248,2.51,5.6,#2e5030
17480,#6202D0,6423248,False,#416090,4284560,1.35,4.51,#2e5030
17482,#6202D0,6423248,False,#8A36D0,9058000,1.44,5.55,#2e5030
17483,#6202D0,6423248,False,#84B580,8697216,3.65,7.91,#2e5030
17484,#6202D0,6423248,False,#332C00,3353600,1.62,5.08,#2e5030
17485,#6202D0,6423248,False,#60ADC0,6335936,3.37,7.3,#2e5030
17486,#6202D0,6423248,False,#295320,2708256,1.03,3.98,#2e5030
17487,#6202D0,6423248,False,#091150,594256,2.01,1.16,#2e5030
17488,#6202D0,6423248,False,#1F8860,2066528,1.94,5.4,#2e5030
17490,#6202D0,6423248,False,#B06230,11559472,1.9,5.25,#2e5030
17491,#6202D0,6423248,False,#CB8170,13336944,2.83,7.92,#2e5030
17492,#6202D0,6423248,False,#3D6250,4022864,1.25,4.15,#2e5030
17493,#6202D0,6423248,False,#873100,8859904,1.01,3.48,#2e5030
17495,#6202D0,6423248,False,#D106E0,13698784,1.97,4.54,#2e5030
17496,#6202D0,6423248,False,#E64A90,15092368,2.35,7.3,#2e5030
17497,#6202D0,6423248,False,#628BB0,6458288,2.39,6.62,#2e5030
17498,#6202D0,6423248,False,#E95B80,15293312,2.57,8.2,#2e5030
17499,#6202D0,6423248,False,#7F4300,8340224,1.1,4.17,#2e5030
17502,#6202D0,6423248,False,#4D5F30,5070640,1.22,4.31,#2e5030
17503,#6202D0,6423248,False,#A46750,10774352,1.9,5.6,#2e5030
17504,#6202D0,6423248,False,#302DD0,3157456,1.01,4.85,#2e5030
17505,#6202D0,6423248,False,#371450,3609680,1.76,1.68,#2e5030
17506,#6202D0,6423248,False,#364BC0,3558336,1.19,5.02,#2e5030
17508,#6202D0,6423248,False,#669220,6722080,2.33,5.93,#2e5030
17509,#6202D0,6423248,False,#819B70,8493936,2.81,6.64,#2e5030
17510,#6202D0,6423248,False,#3B5470,3888240,1.1,3.73,#2e5030
17512,#6202D0,6423248,False,#493060,4796512,1.3,2.66,#2e5030
17513,#6202D0,6423248,False,#7E8950,8292688,2.28,5.68,#2e5030
17514,#6202D0,6423248,False,#1E9320,2003744,2.15,5.5,#2e5030
17515,#6202D0,6423248,False,#1A3DA0,1719712,1.09,3.26,#2e5030
17516,#6202D0,6423248,False,#DC62F0,14443248,2.89,8.61,#2e5030
17517,#6202D0,6423248,False,#DBA3D0,14394320,4.16,8.61,#2e5030
17518,#6202D0,6423248,False,#BE35C0,12465600,1.82,5.28,#2e5030
17519,#6202D0,6423248,False,#F63410,16135184,2.22,5.71,#2e5030
17520,#6202D0,6423248,False,#D17A00,13728256,2.66,5.83,#2e5030
17522,#6202D0,6423248,False,#A55720,10835744,1.63,4.66,#2e5030
17524,#6202D0,6423248,False,#AE4CD0,11422928,1.94,6.51,#2e5030
17525,#6202D0,6423248,False,#705640,7362112,1.26,4.1,#2e5030
17527,#6202D0,6423248,False,#0FAC60,1027168,2.9,6.29,#2e5030
17528,#6202D0,6423248,False,#513510,5322000,1.3,3.39,#2e5030
17529,#6202D0,6423248,False,#260BB0,2493360,1.38,2.49,#2e5030
17534,#6202D0,6423248,False,#9B73C0,10187712,2.29,7.53,#2e5030
17535,#6202D0,6423248,False,#AE2C70,11414640,1.39,4.33,#2e5030
17536,#6202D0,6423248,False,#8B81B0,9142704,2.4,7.53,#2e5030
17537,#6202D0,6423248,False,#8EA9A0,9349536,3.41,7.91,#2e5030
17538,#6202D0,6423248,False,#B20510,11666704,1.19,3.13,#2e5030
17539,#6202D0,6423248,False,#4443A0,4473760,1.04,4.37,#2e5030
17540,#6202D0,6423248,False,#67A090,6791312,2.87,6.6,#2e5030
17541,#6202D0,6423248,False,#58CB70,5819248,4.17,7.52,#2e5030
17542,#6202D0,6423248,False,#79C910,7981328,4.17,7.09,#2e5030
17544,#6202D0,6423248,False,#209730,2135856,2.26,5.57,#2e5030
17545,#6202D0,6423248,False,#F798A0,16226464,4.08,8.61,#2e5030
17546,#6202D0,6423248,False,#066D10,421136,1.31,5.8,#2e5030
17547,#6202D0,6423248,False,#CA7130,13267248,2.42,5.99,#2e5030
17548,#6202D0,6423248,False,#7DB480,8238208,3.57,7.76,#2e5030
17549,#6202D0,6423248,False,#1B2F70,1781616,1.44,2.31,#2e5030
17550,#5D87B0,6129584,False,#DE8320,14582560,1.32,3.64,#2e5030
17551,#5D87B0,6129584,False,#D55360,13980512,1.06,3.43,#2e5030
17552,#5D87B0,6129584,False,#315880,3233920,1.95,5.55,#2e5030
17553,#5D87B0,6129584,False,#F409A0,15993248,1.03,4.18,#2e5030
17554,#5D87B0,6129584,False,#57A310,5743376,1.19,5.55,#2e5030
17556,#5D87B0,6129584,False,#1CD190,1888656,1.9,3.64,#2e5030
17557,#5D87B0,6129584,False,#8D5AF0,9263856,1.14,3.47,#2e5030
17558,#5D87B0,6129584,False,#04FC70,326768,2.72,2.66,#2e5030
17559,#5D87B0,6129584,False,#8BC760,9160544,1.87,2.21,#2e5030
17560,#5D87B0,6129584,False,#5E40D0,6176976,1.78,4.47,#2e5030
17561,#5D87B0,6129584,False,#A76490,10970256,1.14,3.92,#2e5030
17562,#5D87B0,6129584,False,#D9B500,14267648,1.89,4.29,#2e5030
17563,#5D87B0,6129584,False,#9DEC20,10349600,2.6,2.35,#2e5030
17564,#5D87B0,6129584,False,#337DB0,3374512,1.18,4.63,#2e5030
17565,#5D87B0,6129584,False,#D92EB0,14233264,1.11,4.01,#2e5030
17566,#5D87B0,6129584,False,#42A940,4368704,1.25,4.17,#2e5030
17567,#5D87B0,6129584,False,#0C4D60,806240,2.47,5.55,#2e5030
17568,#5D87B0,6129584,False,#902C90,9448592,1.88,5.44,#2e5030
17569,#5D87B0,6129584,False,#541980,5511552,3.04,5.55,#2e5030
17570,#5D87B0,6129584,False,#9DFBC0,10353600,3.05,2.04,#2e5030
17571,#5D87B0,6129584,False,#EC6600,15492608,1.16,4.21,#2e5030
17572,#5D87B0,6129584,False,#F8F1F0,16314864,3.38,1.17,#2e5030
17573,#5D87B0,6129584,False,#570840,5703744,3.67,5.55,#2e5030
17574,#5D87B0,6129584,False,#E179E0,14776800,1.44,2.12,#2e5030
17575,#5D87B0,6129584,False,#9F8BA0,10455968,1.2,3.02,#2e5030
17576,#5D87B0,6129584,False,#712B50,7416656,2.56,5.55,#2e5030
17577,#5D87B0,6129584,False,#EAE090,15392912,2.8,1.3,#2e5030
17578,#5D87B0,6129584,False,#F68E80,16158336,1.63,1.71,#2e5030
17579,#5D87B0,6129584,False,#BCF520,12383520,2.91,1.94,#2e5030
17580,#5D87B0,6129584,False,#E39010,14913552,1.48,3.77,#2e5030
17581,#5D87B0,6129584,False,#50F6A0,5306016,2.7,1.14,#2e5030
17582,#5D87B0,6129584,False,#164210,1458704,3.05,5.55,#2e5030
17583,#5D87B0,6129584,False,#23AEB0,2338480,1.39,4.71,#2e5030
17584,#5D87B0,6129584,False,#0B45C0,738752,2.11,5.3,#2e5030
17585,#5D87B0,6129584,False,#7A4690,8013456,1.78,5.07,#2e5030
17586,#5D87B0,6129584,False,#739940,7575872,1.14,4.66,#2e5030
17587,#5D87B0,6129584,False,#D430B0,13906096,1.14,4.09,#2e5030
17588,#5D87B0,6129584,False,#5928B0,5843120,2.35,5.19,#2e5030
17589,#5D87B0,6129584,False,#DEF280,14611072,3.08,1.49,#2e5030
17590,#5D87B0,6129584,False,#29B3E0,2733024,1.55,3.14,#2e5030
17591,#5D87B0,6129584,False,#7200E0,7471328,1.99,5.16,#2e5030
17592,#5D87B0,6129584,False,#C8DFE0,13164512,2.71,1.17,#2e5030
17593,#5D87B0,6129584,False,#C41360,12850016,1.53,5.12,#2e5030
17594,#5D87B0,6129584,False,#84C230,8700464,1.75,3.58,#2e5030
17595,#5D87B0,6129584,False,#9BD310,10212112,2.1,3.85,#2e5030
17596,#5D87B0,6129584,False,#B4BAC0,11844288,1.92,1.66,#2e5030
17597,#5D87B0,6129584,False,#BCA2E0,12362464,1.68,2.26,#2e5030
17598,#5D87B0,6129584,False,#C80510,13108496,1.59,5.29,#2e5030
17599,#5D87B0,6129584,False,#8555E0,8738272,1.27,3.79,#2e5030
17600,#5D87B0,6129584,False,#FB31E0,16462304,1.19,2.78,#2e5030
17601,#5D87B0,6129584,False,#70A9C0,7383488,1.46,2.55,#2e5030
17602,#5D87B0,6129584,False,#890670,8980080,2.39,5.55,#2e5030
17603,#5D87B0,6129584,False,#E0C310,14730000,2.15,3.4,#2e5030
17604,#5D87B0,6129584,False,#C25010,12734480,1.24,5.02,#2e5030
17605,#5D87B0,6129584,False,#081370,529264,4.15,5.55,#2e5030
17606,#5D87B0,6129584,False,#2EFA40,3078720,2.67,1.6,#2e5030
17607,#5D87B0,6129584,False,#333D30,3358000,3.0,5.55,#2e5030
17608,#5D87B0,6129584,False,#263FC0,2506688,2.17,5.01,#2e5030
17609,#5D87B0,6129584,False,#4A96C0,4888256,1.15,3.54,#2e5030
17610,#5D87B0,6129584,False,#3FC140,4178240,1.6,3.34,#2e5030
17611,#5D87B0,6129584,False,#9543A0,9782176,1.54,4.84,#2e5030
17612,#5D87B0,6129584,False,#A96760,11102048,1.15,3.95,#2e5030
17613,#5D87B0,6129584,False,#E7A960,15182176,1.84,1.81,#2e5030
17614,#5D87B0,6129584,False,#2E16A0,3020448,3.19,5.54,#2e5030
17615,#5D87B0,6129584,False,#53BFC0,5488576,1.72,2.76,#2e5030
17616,#5D87B0,6129584,False,#BF5F20,12541728,1.14,4.71,#2e5030
17617,#5D87B0,6129584,False,#00A160,41312,1.12,5.55,#2e5030
17618,#5D87B0,6129584,False,#E96540,15295808,1.15,3.02,#2e5030
17619,#5D87B0,6129584,False,#3793F0,3642352,1.18,3.03,#2e5030
17620,#5D87B0,6129584,False,#E51A10,15014416,1.23,4.49,#2e5030
17621,#5D87B0,6129584,False,#FDE820,16640032,3.01,1.69,#2e5030
17622,#5D87B0,6129584,False,#9326D0,9643728,1.62,4.65,#2e5030
17623,#5D87B0,6129584,False,#9D72E0,10318560,1.06,3.16,#2e5030
17624,#5D87B0,6129584,False,#D80DD0,14159312,1.13,4.71,#2e5030
17625,#5D87B0,6129584,False,#8CF780,9238400,2.83,1.43,#2e5030
17626,#5D87B0,6129584,False,#4AC3F0,4899824,1.86,1.9,#2e5030
17627,#5D87B0,6129584,False,#9AEA80,10152576,2.6,1.08,#2e5030
17628,#5D87B0,6129584,False,#E26600,14837248,1.1,4.5,#2e5030
17629,#5D87B0,6129584,False,#B3D6C0,11785920,2.39,1.07,#2e5030
17630,#5D87B0,6129584,False,#416090,4284560,1.68,5.12,#2e5030
17631,#5D87B0,6129584,False,#9DDF60,10346336,2.36,1.46,#2e5030
17632,#5D87B0,6129584,False,#8A36D0,9058000,1.57,4.39,#2e5030
17633,#5D87B0,6129584,False,#84B580,8697216,1.6,2.32,#2e5030
17634,#5D87B0,6129584,False,#332C00,3353600,3.7,5.55,#2e5030
17635,#5D87B0,6129584,False,#60ADC0,6335936,1.48,2.75,#2e5030
17636,#5D87B0,6129584,False,#295320,2708256,2.36,5.55,#2e5030
17638,#5D87B0,6129584,False,#1F8860,2066528,1.17,5.55,#2e5030
17639,#5D87B0,6129584,False,#F1D2F0,15848176,2.73,1.06,#2e5030
17640,#5D87B0,6129584,False,#B06230,11559472,1.19,4.71,#2e5030
17641,#5D87B0,6129584,False,#CB8170,13336944,1.24,2.79,#2e5030
17642,#5D87B0,6129584,False,#3D6250,4022864,1.81,5.55,#2e5030
17643,#5D87B0,6129584,False,#873100,8859904,2.25,5.55,#2e5030
17644,#5D87B0,6129584,False,#40D850,4249680,2.0,2.41,#2e5030
17645,#5D87B0,6129584,False,#D106E0,13698784,1.15,4.74,#2e5030
17646,#5D87B0,6129584,False,#E64A90,15092368,1.03,3.1,#2e5030
17647,#5D87B0,6129584,False,#628BB0,6458288,1.05,3.52,#2e5030
17648,#5D87B0,6129584,False,#E95B80,15293312,1.12,2.72,#2e5030
17649,#5D87B0,6129584,False,#7F4300,8340224,2.05,5.55,#2e5030
17650,#5D87B0,6129584,False,#E9F0A0,15331488,3.13,1.86,#2e5030
17651,#5D87B0,6129584,False,#E6F620,15136288,3.16,1.79,#2e5030
17652,#5D87B0,6129584,False,#4D5F30,5070640,1.85,5.55,#2e5030
17653,#5D87B0,6129584,False,#A46750,10774352,1.19,4.32,#2e5030
17654,#5D87B0,6129584,False,#302DD0,3157456,2.3,4.85,#2e5030
17655,#5D87B0,6129584,False,#371450,3609680,4.03,5.55,#2e5030
17656,#5D87B0,6129584,False,#364BC0,3558336,1.9,4.71,#2e5030
17657,#5D87B0,6129584,False,#E7F8B0,15202480,3.31,2.47,#2e5030
17658,#5D87B0,6129584,False,#669220,6722080,1.02,5.55,#2e5030
17659,#5D87B0,6129584,False,#819B70,8493936,1.23,3.43,#2e5030
17660,#5D87B0,6129584,False,#3B5470,3888240,2.06,5.55,#2e5030
17661,#5D87B0,6129584,False,#B4ED10,11857168,2.7,2.73,#2e5030
17662,#5D87B0,6129584,False,#493060,4796512,2.96,5.55,#2e5030
17663,#5D87B0,6129584,False,#7E8950,8292688,1.0,4.74,#2e5030
17664,#5D87B0,6129584,False,#1E9320,2003744,1.05,5.55,#2e5030
17665,#5D87B0,6129584,False,#1A3DA0,1719712,2.5,5.48,#2e5030
17666,#5D87B0,6129584,False,#DC62F0,14443248,1.26,2.33,#2e5030
17667,#5D87B0,6129584,False,#DBA3D0,14394320,1.82,1.77,#2e5030
17668,#5D87B0,6129584,False,#BE35C0,12465600,1.24,4.41,#2e5030
17669,#5D87B0,6129584,False,#F63410,16135184,1.02,3.93,#2e5030
17670,#5D87B0,6129584,False,#D17A00,13728256,1.16,4.85,#2e5030
17671,#5D87B0,6129584,False,#87EA10,8907280,2.48,2.93,#2e5030
17672,#5D87B0,6129584,False,#A55720,10835744,1.39,5.26,#2e5030
17673,#5D87B0,6129584,False,#51FE90,5373584,2.86,1.04,#2e5030
17674,#5D87B0,6129584,False,#AE4CD0,11422928,1.17,3.73,#2e5030
17675,#5D87B0,6129584,False,#705640,7362112,1.79,5.55,#2e5030
17676,#5D87B0,6129584,False,#1AE910,1763600,2.28,3.1,#2e5030
17677,#5D87B0,6129584,False,#0FAC60,1027168,1.27,5.35,#2e5030
17678,#5D87B0,6129584,False,#513510,5322000,2.97,5.55,#2e5030
17679,#5D87B0,6129584,False,#260BB0,2493360,3.16,5.52,#2e5030
17680,#5D87B0,6129584,False,#B4DC60,11852896,2.4,1.48,#2e5030
17681,#5D87B0,6129584,False,#DDE350,14541648,2.73,1.42,#2e5030
17682,#5D87B0,6129584,False,#F5CE80,16109184,2.52,1.05,#2e5030
17683,#5D87B0,6129584,False,#F3F8D0,15988944,3.44,2.58,#2e5030
17684,#5D87B0,6129584,False,#9B73C0,10187712,1.0,3.32,#2e5030
17685,#5D87B0,6129584,False,#AE2C70,11414640,1.63,5.02,#2e5030
17686,#5D87B0,6129584,False,#8B81B0,9142704,1.05,3.24,#2e5030
17687,#5D87B0,6129584,False,#8EA9A0,9349536,1.49,2.45,#2e5030
17688,#5D87B0,6129584,False,#B20510,11666704,1.9,5.52,#2e5030
17689,#5D87B0,6129584,False,#4443A0,4473760,2.17,5.02,#2e5030
17690,#5D87B0,6129584,False,#67A090,6791312,1.26,3.48,#2e5030
17691,#5D87B0,6129584,False,#58CB70,5819248,1.83,2.3,#2e5030
17692,#5D87B0,6129584,False,#79C910,7981328,1.83,4.32,#2e5030
17693,#5D87B0,6129584,False,#00EDC0,60864,2.49,3.33,#2e5030
17694,#5D87B0,6129584,False,#209730,2135856,1.0,5.45,#2e5030
17695,#5D87B0,6129584,False,#F798A0,16226464,1.79,1.5,#2e5030
17696,#5D87B0,6129584,False,#066D10,421136,1.73,5.55,#2e5030
17697,#5D87B0,6129584,False,#CA7130,13267248,1.06,3.99,#2e5030
17698,#5D87B0,6129584,False,#7DB480,8238208,1.56,2.4,#2e5030
17699,#5D87B0,6129584,False,#1B2F70,1781616,3.29,5.55,#2e5030
17700,#EC0A20,15469088,False,#DE8320,14582560,1.59,3.35,#2e5030
17701,#EC0A20,15469088,False,#D55360,13980512,1.13,3.67,#2e5030
17702,#EC0A20,15469088,False,#315880,3233920,1.63,2.03,#2e5030
17703,#EC0A20,15469088,False,#F409A0,15993248,1.16,2.73,#2e5030
17704,#EC0A20,15469088,False,#57A310,5743376,1.43,3.39,#2e5030
17705,#EC0A20,15469088,False,#1F1330,2036528,3.87,1.43,#2e5030
17706,#EC0A20,15469088,False,#1CD190,1888656,2.28,3.6,#2e5030
17707,#EC0A20,15469088,False,#8D5AF0,9263856,1.04,4.49,#2e5030
17708,#EC0A20,15469088,False,#04FC70,326768,3.27,3.9,#2e5030
17709,#EC0A20,15469088,False,#8BC760,9160544,2.25,4.04,#2e5030
17710,#EC0A20,15469088,False,#5E40D0,6176976,1.48,3.04,#2e5030
17711,#EC0A20,15469088,False,#A76490,10970256,1.05,3.27,#2e5030
17712,#EC0A20,15469088,False,#D9B500,14267648,2.28,3.8,#2e5030
17713,#EC0A20,15469088,False,#9DEC20,10349600,3.12,4.06,#2e5030
17714,#EC0A20,15469088,False,#337DB0,3374512,1.01,2.8,#2e5030
17715,#EC0A20,15469088,False,#D92EB0,14233264,1.07,3.02,#2e5030
17716,#EC0A20,15469088,False,#42A940,4368704,1.5,3.2,#2e5030
17717,#EC0A20,15469088,False,#0C4D60,806240,2.06,2.1,#2e5030
17718,#EC0A20,15469088,False,#902C90,9448592,1.57,1.97,#2e5030
17719,#EC0A20,15469088,False,#541980,5511552,2.53,1.28,#2e5030
17720,#EC0A20,15469088,False,#9DFBC0,10353600,3.66,4.53,#2e5030
17721,#EC0A20,15469088,False,#EC6600,15492608,1.39,3.04,#2e5030
17722,#EC0A20,15469088,False,#F8F1F0,16314864,4.06,4.53,#2e5030
17723,#EC0A20,15469088,False,#570840,5703744,3.05,1.17,#2e5030
17724,#EC0A20,15469088,False,#E179E0,14776800,1.73,4.53,#2e5030
17725,#EC0A20,15469088,False,#9F8BA0,10455968,1.44,3.9,#2e5030
17726,#EC0A20,15469088,False,#712B50,7416656,2.14,1.58,#2e5030
17727,#EC0A20,15469088,False,#EAE090,15392912,3.36,4.53,#2e5030
17728,#EC0A20,15469088,False,#F68E80,16158336,1.96,4.53,#2e5030
17729,#EC0A20,15469088,False,#BCF520,12383520,3.5,4.22,#2e5030
17730,#EC0A20,15469088,False,#E39010,14913552,1.78,3.4,#2e5030
17731,#EC0A20,15469088,False,#50F6A0,5306016,3.24,4.48,#2e5030
17732,#EC0A20,15469088,False,#164210,1458704,2.54,2.19,#2e5030
17733,#EC0A20,15469088,False,#23AEB0,2338480,1.67,3.31,#2e5030
17734,#EC0A20,15469088,False,#0B45C0,738752,1.76,1.96,#2e5030
17735,#EC0A20,15469088,False,#7A4690,8013456,1.49,2.32,#2e5030
17736,#EC0A20,15469088,False,#739940,7575872,1.37,3.11,#2e5030
17737,#EC0A20,15469088,False,#D430B0,13906096,1.04,2.99,#2e5030
17738,#EC0A20,15469088,False,#5928B0,5843120,1.96,2.02,#2e5030
17739,#EC0A20,15469088,False,#DEF280,14611072,3.69,4.53,#2e5030
17740,#EC0A20,15469088,False,#29B3E0,2733024,1.86,3.56,#2e5030
17741,#EC0A20,15469088,False,#7200E0,7471328,1.65,1.98,#2e5030
17742,#EC0A20,15469088,False,#C8DFE0,13164512,3.25,4.53,#2e5030
17743,#EC0A20,15469088,False,#C41360,12850016,1.28,2.14,#2e5030
17744,#EC0A20,15469088,False,#84C230,8700464,2.1,3.59,#2e5030
17745,#EC0A20,15469088,False,#9BD310,10212112,2.53,3.89,#2e5030
17746,#EC0A20,15469088,False,#B4BAC0,11844288,2.31,4.53,#2e5030
17747,#EC0A20,15469088,False,#BCA2E0,12362464,2.02,4.53,#2e5030
17748,#EC0A20,15469088,False,#C80510,13108496,1.32,1.9,#2e5030
17749,#EC0A20,15469088,False,#8555E0,8738272,1.05,3.91,#2e5030
17750,#EC0A20,15469088,False,#FB31E0,16462304,1.42,3.72,#2e5030
17751,#EC0A20,15469088,False,#70A9C0,7383488,1.75,4.07,#2e5030
17752,#EC0A20,15469088,False,#890670,8980080,1.99,1.49,#2e5030
17753,#EC0A20,15469088,False,#E0C310,14730000,2.58,3.85,#2e5030
17754,#EC0A20,15469088,False,#C25010,12734480,1.04,2.55,#2e5030
17755,#EC0A20,15469088,False,#081370,529264,3.46,1.31,#2e5030
17756,#EC0A20,15469088,False,#2EFA40,3078720,3.2,4.16,#2e5030
17757,#EC0A20,15469088,False,#333D30,3358000,2.5,1.55,#2e5030
17758,#EC0A20,15469088,False,#263FC0,2506688,1.81,2.27,#2e5030
17759,#EC0A20,15469088,False,#4A96C0,4888256,1.38,3.42,#2e5030
17760,#EC0A20,15469088,False,#3FC140,4178240,1.92,3.52,#2e5030
17761,#EC0A20,15469088,False,#9543A0,9782176,1.29,2.52,#2e5030
17762,#EC0A20,15469088,False,#A96760,11102048,1.03,3.23,#2e5030
17763,#EC0A20,15469088,False,#E7A960,15182176,2.21,4.46,#2e5030
17764,#EC0A20,15469088,False,#2E16A0,3020448,2.66,1.35,#2e5030
17765,#EC0A20,15469088,False,#53BFC0,5488576,2.06,3.79,#2e5030
17766,#EC0A20,15469088,False,#BF5F20,12541728,1.05,2.76,#2e5030
17767,#EC0A20,15469088,False,#00A160,41312,1.35,3.54,#2e5030
17768,#EC0A20,15469088,False,#E96540,15295808,1.38,3.77,#2e5030
17769,#EC0A20,15469088,False,#3793F0,3642352,1.42,3.79,#2e5030
17770,#EC0A20,15469088,False,#E51A10,15014416,1.03,2.59,#2e5030
17771,#EC0A20,15469088,False,#FDE820,16640032,3.61,4.28,#2e5030
17772,#EC0A20,15469088,False,#9326D0,9643728,1.35,2.61,#2e5030
17773,#EC0A20,15469088,False,#9D72E0,10318560,1.27,4.53,#2e5030
17774,#EC0A20,15469088,False,#D80DD0,14159312,1.05,2.42,#2e5030
17775,#EC0A20,15469088,False,#8CF780,9238400,3.39,4.53,#2e5030
17776,#EC0A20,15469088,False,#4AC3F0,4899824,2.23,4.27,#2e5030
17777,#EC0A20,15469088,False,#9AEA80,10152576,3.12,4.53,#2e5030
17778,#EC0A20,15469088,False,#E26600,14837248,1.32,2.95,#2e5030
17779,#EC0A20,15469088,False,#B3D6C0,11785920,2.87,4.53,#2e5030
17780,#EC0A20,15469088,False,#416090,4284560,1.4,2.37,#2e5030
17781,#EC0A20,15469088,False,#9DDF60,10346336,2.84,4.4,#2e5030
17782,#EC0A20,15469088,False,#8A36D0,9058000,1.31,2.92,#2e5030
17783,#EC0A20,15469088,False,#84B580,8697216,1.92,4.17,#2e5030
17784,#EC0A20,15469088,False,#332C00,3353600,3.08,2.67,#2e5030
17785,#EC0A20,15469088,False,#60ADC0,6335936,1.77,3.84,#2e5030
17786,#EC0A20,15469088,False,#295320,2708256,1.96,2.1,#2e5030
17787,#EC0A20,15469088,False,#091150,594256,3.83,1.62,#2e5030
17788,#EC0A20,15469088,False,#1F8860,2066528,1.02,2.84,#2e5030
17789,#EC0A20,15469088,False,#F1D2F0,15848176,3.28,4.53,#2e5030
17790,#EC0A20,15469088,False,#B06230,11559472,1.0,2.76,#2e5030
17791,#EC0A20,15469088,False,#CB8170,13336944,1.49,4.17,#2e5030
17792,#EC0A20,15469088,False,#3D6250,4022864,1.51,2.18,#2e5030
17793,#EC0A20,15469088,False,#873100,8859904,1.87,1.83,#2e5030
17794,#EC0A20,15469088,False,#40D850,4249680,2.4,3.88,#2e5030
17795,#EC0A20,15469088,False,#D106E0,13698784,1.03,2.39,#2e5030
17796,#EC0A20,15469088,False,#E64A90,15092368,1.24,3.84,#2e5030
17797,#EC0A20,15469088,False,#628BB0,6458288,1.26,3.48,#2e5030
17798,#EC0A20,15469088,False,#E95B80,15293312,1.35,4.32,#2e5030
17799,#EC0A20,15469088,False,#7F4300,8340224,1.71,2.2,#2e5030
17800,#EC0A20,15469088,False,#E9F0A0,15331488,3.76,4.53,#2e5030
17801,#EC0A20,15469088,False,#E6F620,15136288,3.79,4.3,#2e5030
17802,#EC0A20,15469088,False,#4D5F30,5070640,1.54,2.27,#2e5030
17803,#EC0A20,15469088,False,#A46750,10774352,1.0,2.95,#2e5030
17804,#EC0A20,15469088,False,#302DD0,3157456,1.92,2.55,#2e5030
17805,#EC0A20,15469088,False,#371450,3609680,3.35,1.12,#2e5030
17806,#EC0A20,15469088,False,#364BC0,3558336,1.58,2.64,#2e5030
17807,#EC0A20,15469088,False,#E7F8B0,15202480,3.98,4.53,#2e5030
17808,#EC0A20,15469088,False,#669220,6722080,1.23,3.12,#2e5030
17809,#EC0A20,15469088,False,#819B70,8493936,1.48,3.49,#2e5030
17810,#EC0A20,15469088,False,#3B5470,3888240,1.72,1.96,#2e5030
17811,#EC0A20,15469088,False,#B4ED10,11857168,3.25,4.05,#2e5030
17812,#EC0A20,15469088,False,#493060,4796512,2.46,1.4,#2e5030
17813,#EC0A20,15469088,False,#7E8950,8292688,1.2,2.99,#2e5030
17814,#EC0A20,15469088,False,#1E9320,2003744,1.13,2.89,#2e5030
17815,#EC0A20,15469088,False,#1A3DA0,1719712,2.08,1.72,#2e5030
17816,#EC0A20,15469088,False,#DC62F0,14443248,1.52,4.53,#2e5030
17817,#EC0A20,15469088,False,#DBA3D0,14394320,2.19,4.53,#2e5030
17818,#EC0A20,15469088,False,#BE35C0,12465600,1.03,2.78,#2e5030
17819,#EC0A20,15469088,False,#F63410,16135184,1.16,3.01,#2e5030
17820,#EC0A20,15469088,False,#D17A00,13728256,1.4,3.07,#2e5030
17821,#EC0A20,15469088,False,#87EA10,8907280,2.98,3.95,#2e5030
17822,#EC0A20,15469088,False,#A55720,10835744,1.16,2.45,#2e5030
17823,#EC0A20,15469088,False,#51FE90,5373584,3.43,4.53,#2e5030
17824,#EC0A20,15469088,False,#AE4CD0,11422928,1.02,3.42,#2e5030
17825,#EC0A20,15469088,False,#705640,7362112,1.49,2.16,#2e5030
17826,#EC0A20,15469088,False,#1AE910,1763600,2.74,3.73,#2e5030
17827,#EC0A20,15469088,False,#0FAC60,1027168,1.53,3.31,#2e5030
17828,#EC0A20,15469088,False,#513510,5322000,2.48,1.78,#2e5030
17829,#EC0A20,15469088,False,#260BB0,2493360,2.63,1.31,#2e5030
17830,#EC0A20,15469088,False,#B4DC60,11852896,2.88,4.36,#2e5030
