,background,foreground,level,ratio,selector,type,site_id,url
82,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
83,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
84,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
85,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
86,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
87,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
88,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
89,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
90,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
91,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
92,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
93,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
94,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
95,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
96,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
97,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
98,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
99,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
100,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
101,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
102,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
103,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
104,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
105,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
106,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
107,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
108,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
109,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
110,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
111,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
112,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
113,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
114,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
115,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
116,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
117,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
118,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
119,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),language_missing,2,https://wikipedia.org/
120,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div + hr + div > div:nth-of-type(1) + div > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) + strong + p + ul > li:nth-of-type(1) > a:nth-of-type(1),link_empty,2,https://wikipedia.org/
121,,,error,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div + hr + div > div:nth-of-type(1) + div > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) + strong + p + ul > li:nth-of-type(1) + li > a:nth-of-type(1),link_empty,2,https://wikipedia.org/
122,,,alert,0,html > body#www-wikipedia-org > div:nth-of-type(1) > img:nth-of-type(1),alt_redundant,2,https://wikipedia.org/
123,,,alert,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div > form#search-form > fieldset:nth-of-type(1),legend_missing,2,https://wikipedia.org/
124,,,alert,0,,region_missing,2,https://wikipedia.org/
125,,,alert,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div > form#search-form > fieldset:nth-of-type(1) > div#search-input > input#searchinput,accesskey,2,https://wikipedia.org/
126,,,alert,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li > a:nth-of-type(1),title_redundant,2,https://wikipedia.org/
127,,,alert,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li > a:nth-of-type(1),title_redundant,2,https://wikipedia.org/
128,,,alert,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),title_redundant,2,https://wikipedia.org/
129,,,alert,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),title_redundant,2,https://wikipedia.org/
130,,,alert,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),title_redundant,2,https://wikipedia.org/
131,,,alert,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),title_redundant,2,https://wikipedia.org/
132,,,alert,0,html > body#www-wikipedia-org > div:nth-of-type(1) + div + div + div + div + div > div#js-lang-lists > h2:nth-of-type(1) + div + h2 + div + h2 + div + h2 + div > ul:nth-of-type(1) > li:nth-of-type(1) + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li + li > a:nth-of-type(1),title_redundant,2,https://wikipedia.org/
0,#363534,#000000,error,1.71,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main > div#home-hero > h1#maincontent,contrast,3,https://txstate.edu/
1,#501214,#000000,error,1.43,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main > div#home-hero > h1:nth-of-type(1) + div > figure:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) + div + span,contrast,3,https://txstate.edu/
2,#f5f1ee,#ffffff,error,1.12,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main > div#f43d86966 > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) + div > div:nth-of-type(1) > a:nth-of-type(1) > div:nth-of-type(1) + div + div > div:nth-of-type(1),contrast,3,https://txstate.edu/
3,#f5f1ee,#ffffff,error,1.12,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main > div#cc6bed2a > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) + div > div:nth-of-type(1) + div > div:nth-of-type(1) > div:nth-of-type(1) + div + div > div:nth-of-type(1),contrast,3,https://txstate.edu/
4,#f5f1ee,#ffffff,error,1.12,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main > div#cc6bed2a > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) + div > div:nth-of-type(1) + div > div:nth-of-type(1) > div:nth-of-type(1) + div + div > div:nth-of-type(1) + p,contrast,3,https://txstate.edu/
5,,,alert,0,html > head:nth-of-type(1) + body > a:nth-of-type(1) + header > div:nth-of-type(1) + a + div > div:nth-of-type(1) > a:nth-of-type(1),link_redundant,3,https://txstate.edu/
6,,,alert,0,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main > div#f43d86966 > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) + div > div:nth-of-type(1) + div > a:nth-of-type(1),link_redundant,3,https://txstate.edu/
7,,,alert,0,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main > div#f43d86966 > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) + div > div:nth-of-type(1) + div + div > a:nth-of-type(1),link_redundant,3,https://txstate.edu/
8,,,alert,0,html > head:nth-of-type(1) + body > div#panel > div:nth-of-type(1) + main > div#f43d86966 > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(1) + div > div:nth-of-type(1) > div:nth-of-type(1) + div > a:nth-of-type(1),link_redundant,3,https://txstate.edu/
