bg,bg_num,compliant,fg,fg_num,ratio
#232BD0,2304976,False,#7F4300,8340224,1.16
#232BD0,2304976,True,#E9F0A0,15331488,7.49
#232BD0,2304976,True,#E6F620,15136288,7.54
#232BD0,2304976,False,#4D5F30,5070640,1.28
#232BD0,2304976,False,#A46750,10774352,1.99
#232BD0,2304976,False,#302DD0,3157456,1.03
#232BD0,2304976,False,#371450,3609680,1.68
#232BD0,2304976,False,#364BC0,3558336,1.25
#232BD0,2304976,True,#E7F8B0,15202480,7.92
#232BD0,2304976,False,#669220,6722080,2.44
#232BD0,2304976,False,#819B70,8493936,2.94
#232BD0,2304976,False,#3B5470,3888240,1.15
#232BD0,2304976,True,#B4ED10,11857168,6.47
#232BD0,2304976,False,#493060,4796512,1.24
#232BD0,2304976,False,#7E8950,8292688,2.39
#232BD0,2304976,False,#1E9320,2003744,2.25
#232BD0,2304976,False,#1A3DA0,1719712,1.04
#232BD0,2304976,False,#DC62F0,14443248,3.02
#232BD0,2304976,False,#DBA3D0,14394320,4.36
#232BD0,2304976,False,#BE35C0,12465600,1.91
#232BD0,2304976,False,#F63410,16135184,2.32
#232BD0,2304976,False,#D17A00,13728256,2.79
#232BD0,2304976,True,#87EA10,8907280,5.93
#232BD0,2304976,False,#A55720,10835744,1.71
#232BD0,2304976,True,#51FE90,5373584,6.84
#232BD0,2304976,False,#AE4CD0,11422928,2.03
#232BD0,2304976,False,#705640,7362112,1.32
#232BD0,2304976,True,#1AE910,1763600,5.45
#232BD0,2304976,False,#0FAC60,1027168,3.04
#232BD0,2304976,False,#513510,5322000,1.24
#232BD0,2304976,False,#260BB0,2493360,1.32
#232BD0,2304976,True,#B4DC60,11852896,5.73
#232BD0,2304976,True,#DDE350,14541648,6.52
#232BD0,2304976,True,#F5CE80,16109184,6.02
#232BD0,2304976,True,#F3F8D0,15988944,8.22
#232BD0,2304976,False,#9B73C0,10187712,2.4
#232BD0,2304976,False,#AE2C70,11414640,1.45
#232BD0,2304976,False,#8B81B0,9142704,2.51
#232BD0,2304976,False,#8EA9A0,9349536,3.57
#232BD0,2304976,False,#B20510,11666704,1.25
#232BD0,2304976,False,#4443A0,4473760,1.09
#232BD0,2304976,False,#67A090,6791312,3.01
#232BD0,2304976,False,#58CB70,5819248,4.37
#232BD0,2304976,False,#79C910,7981328,4.37
#232BD0,2304976,True,#00EDC0,60864,5.96
#232BD0,2304976,False,#209730,2135856,2.37
#232BD0,2304976,False,#F798A0,16226464,4.27
#232BD0,2304976,False,#066D10,421136,1.37
#232BD0,2304976,False,#CA7130,13267248,2.54
#232BD0,2304976,False,#7DB480,8238208,3.74
#232BD0,2304976,False,#1B2F70,1781616,1.37
#640700,6555392,True,#DE8320,14582560,4.68
#640700,6555392,False,#D55360,13980512,3.32
#640700,6555392,False,#315880,3233920,1.8
#640700,6555392,False,#F409A0,15993248,3.43
#640700,6555392,False,#57A310,5743376,4.23
#640700,6555392,False,#1F1330,2036528,1.31
#640700,6555392,True,#1CD190,1888656,6.72
#640700,6555392,False,#8D5AF0,9263856,3.08
#640700,6555392,True,#04FC70,326768,9.64
#640700,6555392,True,#8BC760,9160544,6.63
#640700,6555392,False,#5E40D0,6176976,1.98
#640700,6555392,False,#A76490,10970256,3.09
#640700,6555392,True,#D9B500,14267648,6.71
#640700,6555392,True,#9DEC20,10349600,9.19
#640700,6555392,False,#337DB0,3374512,2.99
#640700,6555392,False,#D92EB0,14233264,3.15
#640700,6555392,False,#42A940,4368704,4.44
#640700,6555392,False,#0C4D60,806240,1.42
#640700,6555392,False,#902C90,9448592,1.87
#640700,6555392,False,#541980,5511552,1.16
#640700,6555392,True,#9DFBC0,10353600,10.8
#640700,6555392,False,#EC6600,15492608,4.11
#640700,6555392,True,#F8F1F0,16314864,11.9
#640700,6555392,False,#570840,5703744,1.03
#640700,6555392,True,#E179E0,14776800,5.09
#640700,6555392,False,#9F8BA0,10455968,4.24
#640700,6555392,False,#712B50,7416656,1.37
#640700,6555392,True,#EAE090,15392912,9.89
#640700,6555392,True,#F68E80,16158336,5.78
#640700,6555392,True,#BCF520,12383520,10.3
#640700,6555392,True,#E39010,14913552,5.25
#640700,6555392,True,#50F6A0,5306016,9.56
#640700,6555392,False,#164210,1458704,1.15
#640700,6555392,True,#23AEB0,2338480,4.93
#640700,6555392,False,#0B45C0,738752,1.67
#640700,6555392,False,#7A4690,8013456,1.97
#640700,6555392,False,#739940,7575872,4.04
#640700,6555392,False,#D430B0,13906096,3.08
#640700,6555392,False,#5928B0,5843120,1.49
#640700,6555392,True,#DEF280,14611072,10.8
#640700,6555392,True,#29B3E0,2733024,5.48
#640700,6555392,False,#7200E0,7471328,1.77
#640700,6555392,True,#C8DFE0,13164512,9.59
#640700,6555392,False,#C41360,12850016,2.29
#640700,6555392,True,#84C230,8700464,6.19
#640700,6555392,True,#9BD310,10212112,7.45
#640700,6555392,True,#B4BAC0,11844288,6.82
#640700,6555392,True,#BCA2E0,12362464,5.96
#640700,6555392,False,#C80510,13108496,2.21
#640700,6555392,False,#8555E0,8738272,2.78
#640700,6555392,False,#FB31E0,16462304,4.2
#640700,6555392,True,#70A9C0,7383488,5.16
#640700,6555392,False,#890670,8980080,1.47
#640700,6555392,True,#E0C310,14730000,7.62
#640700,6555392,False,#C25010,12734480,2.82
#640700,6555392,False,#081370,529264,1.17
#640700,6555392,True,#2EFA40,3078720,9.45
#640700,6555392,False,#333D30,3358000,1.17
#640700,6555392,False,#263FC0,2506688,1.62
#640700,6555392,False,#4A96C0,4888256,4.08
#640700,6555392,True,#3FC140,4178240,5.66
#640700,6555392,False,#9543A0,9782176,2.28
#640700,6555392,False,#A96760,11102048,3.05
#640700,6555392,True,#E7A960,15182176,6.51
#640700,6555392,False,#2E16A0,3020448,1.1
#640700,6555392,True,#53BFC0,5488576,6.09
#640700,6555392,False,#BF5F20,12541728,3.09
#640700,6555392,False,#00A160,41312,3.98
#640700,6555392,False,#E96540,15295808,4.07
#640700,6555392,False,#3793F0,3642352,4.19
#640700,6555392,False,#E51A10,15014416,2.85
#640700,6555392,True,#FDE820,16640032,10.6
#640700,6555392,False,#9326D0,9643728,2.18
#640700,6555392,False,#9D72E0,10318560,3.76
#640700,6555392,False,#D80DD0,14159312,3.1
#640700,6555392,True,#8CF780,9238400,10.0
#640700,6555392,True,#4AC3F0,4899824,6.58
#640700,6555392,True,#9AEA80,10152576,9.19
#640700,6555392,False,#E26600,14837248,3.9
#640700,6555392,True,#B3D6C0,11785920,8.45
#640700,6555392,False,#416090,4284560,2.09
#640700,6555392,True,#9DDF60,10346336,8.36
#640700,6555392,False,#8A36D0,9058000,2.23
#640700,6555392,True,#84B580,8697216,5.66
#640700,6555392,False,#332C00,3353600,1.04
#640700,6555392,True,#60ADC0,6335936,5.23
#640700,6555392,False,#295320,2708256,1.49
#640700,6555392,False,#091150,594256,1.3
#640700,6555392,False,#1F8860,2066528,3.02
#640700,6555392,True,#F1D2F0,15848176,9.67
#640700,6555392,False,#B06230,11559472,2.94
#640700,6555392,False,#CB8170,13336944,4.39
#640700,6555392,False,#3D6250,4022864,1.94
#640700,6555392,False,#873100,8859904,1.57
#640700,6555392,True,#40D850,4249680,7.09
#640700,6555392,False,#D106E0,13698784,3.06
#640700,6555392,False,#E64A90,15092368,3.65
#640700,6555392,False,#628BB0,6458288,3.71
#640700,6555392,False,#E95B80,15293312,3.98
#640700,6555392,False,#7F4300,8340224,1.72
#640700,6555392,True,#E9F0A0,15331488,11.0
#640700,6555392,True,#E6F620,15136288,11.1
#640700,6555392,False,#4D5F30,5070640,1.9
#640700,6555392,False,#A46750,10774352,2.94
#640700,6555392,False,#302DD0,3157456,1.53
#640700,6555392,False,#371450,3609680,1.14
#640700,6555392,False,#364BC0,3558336,1.86
#640700,6555392,True,#E7F8B0,15202480,11.7
#640700,6555392,False,#669220,6722080,3.62
#640700,6555392,False,#819B70,8493936,4.36
#640700,6555392,False,#3B5470,3888240,1.7
#640700,6555392,True,#B4ED10,11857168,9.57
#640700,6555392,False,#493060,4796512,1.19
#640700,6555392,False,#7E8950,8292688,3.54
#640700,6555392,False,#1E9320,2003744,3.33
#640700,6555392,False,#1A3DA0,1719712,1.41
#640700,6555392,False,#DC62F0,14443248,4.48
#640700,6555392,True,#DBA3D0,14394320,6.46
#640700,6555392,False,#BE35C0,12465600,2.83
#640700,6555392,False,#F63410,16135184,3.44
#640700,6555392,False,#D17A00,13728256,4.13
#640700,6555392,True,#87EA10,8907280,8.78
#640700,6555392,False,#A55720,10835744,2.53
#640700,6555392,True,#51FE90,5373584,10.1
#640700,6555392,False,#AE4CD0,11422928,3.01
#640700,6555392,False,#705640,7362112,1.96
#640700,6555392,True,#1AE910,1763600,8.08
#640700,6555392,False,#0FAC60,1027168,4.5
#640700,6555392,False,#513510,5322000,1.18
#640700,6555392,False,#260BB0,2493360,1.11
#640700,6555392,True,#B4DC60,11852896,8.48
#640700,6555392,True,#DDE350,14541648,9.65
#640700,6555392,True,#F5CE80,16109184,8.91
#640700,6555392,True,#F3F8D0,15988944,12.1
#640700,6555392,False,#9B73C0,10187712,3.56
#640700,6555392,False,#AE2C70,11414640,2.15
#640700,6555392,False,#8B81B0,9142704,3.73
#640700,6555392,True,#8EA9A0,9349536,5.29
#640700,6555392,False,#B20510,11666704,1.85
#640700,6555392,False,#4443A0,4473760,1.62
#640700,6555392,False,#67A090,6791312,4.45
#640700,6555392,True,#58CB70,5819248,6.48
#640700,6555392,True,#79C910,7981328,6.47
#640700,6555392,True,#00EDC0,60864,8.82
#640700,6555392,False,#209730,2135856,3.51
#640700,6555392,True,#F798A0,16226464,6.33
#640700,6555392,False,#066D10,421136,2.03
#640700,6555392,False,#CA7130,13267248,3.76
#640700,6555392,True,#7DB480,8238208,5.54
#640700,6555392,False,#1B2F70,1781616,1.07
#2DA510,2991376,False,#DE8320,14582560,1.13
#2DA510,2991376,False,#D55360,13980512,1.24
#2DA510,2991376,False,#315880,3233920,2.29
#2DA510,2991376,False,#F409A0,15993248,1.2
#2DA510,2991376,False,#57A310,5743376,1.02
#2DA510,2991376,True,#1F1330,2036528,5.44
#2DA510,2991376,False,#1CD190,1888656,1.62
#2DA510,2991376,False,#8D5AF0,9263856,1.33
#2DA510,2991376,False,#04FC70,326768,2.33
#2DA510,2991376,False,#8BC760,9160544,1.6
#2DA510,2991376,False,#5E40D0,6176976,2.08
#2DA510,2991376,False,#A76490,10970256,1.33
#2DA510,2991376,False,#D9B500,14267648,1.62
#2DA510,2991376,False,#9DEC20,10349600,2.22
#2DA510,2991376,False,#337DB0,3374512,1.38
#2DA510,2991376,False,#D92EB0,14233264,1.3
#2DA510,2991376,False,#42A940,4368704,1.07
#2DA510,2991376,False,#0C4D60,806240,2.89
#2DA510,2991376,False,#902C90,9448592,2.2
#2DA510,2991376,False,#541980,5511552,3.55
#2DA510,2991376,False,#9DFBC0,10353600,2.61
#2DA510,2991376,False,#EC6600,15492608,1.0
#2DA510,2991376,False,#F8F1F0,16314864,2.89
#2DA510,2991376,False,#570840,5703744,4.29
#2DA510,2991376,False,#E179E0,14776800,1.23
#2DA510,2991376,False,#9F8BA0,10455968,1.02
#2DA510,2991376,False,#712B50,7416656,3.0
#2DA510,2991376,False,#EAE090,15392912,2.39
#2DA510,2991376,False,#F68E80,16158336,1.39
#2DA510,2991376,False,#BCF520,12383520,2.49
#2DA510,2991376,False,#E39010,14913552,1.27
#2DA510,2991376,False,#50F6A0,5306016,2.31
#2DA510,2991376,False,#164210,1458704,3.57
#2DA510,2991376,False,#23AEB0,2338480,1.19
#2DA510,2991376,False,#0B45C0,738752,2.47
#2DA510,2991376,False,#7A4690,8013456,2.09
#2DA510,2991376,False,#739940,7575872,1.02
#2DA510,2991376,False,#D430B0,13906096,1.34
#2DA510,2991376,False,#5928B0,5843120,2.76
#2DA510,2991376,False,#DEF280,14611072,2.63
#2DA510,2991376,False,#29B3E0,2733024,1.32
#2DA510,2991376,False,#7200E0,7471328,2.32
#2DA510,2991376,False,#C8DFE0,13164512,2.32
#2DA510,2991376,False,#C41360,12850016,1.8
#2DA510,2991376,False,#84C230,8700464,1.49
#2DA510,2991376,False,#9BD310,10212112,1.8
#2DA510,2991376,False,#B4BAC0,11844288,1.64
#2DA510,2991376,False,#BCA2E0,12362464,1.44
#2DA510,2991376,False,#C80510,13108496,1.86
#2DA510,2991376,False,#8555E0,8738272,1.48
#2DA510,2991376,False,#FB31E0,16462304,1.01
#2DA510,2991376,False,#70A9C0,7383488,1.24
#2DA510,2991376,False,#890670,8980080,2.79
#2DA510,2991376,False,#E0C310,14730000,1.84
#2DA510,2991376,False,#C25010,12734480,1.46
#2DA510,2991376,True,#081370,529264,4.86
#2DA510,2991376,False,#2EFA40,3078720,2.28
#2DA510,2991376,False,#333D30,3358000,3.51
#2DA510,2991376,False,#263FC0,2506688,2.54
#2DA510,2991376,False,#4A96C0,4888256,1.01
#2DA510,2991376,False,#3FC140,4178240,1.37
#2DA510,2991376,False,#9543A0,9782176,1.81
#2DA510,2991376,False,#A96760,11102048,1.35
#2DA510,2991376,False,#E7A960,15182176,1.57
#2DA510,2991376,False,#2E16A0,3020448,3.73
#2DA510,2991376,False,#53BFC0,5488576,1.47
#2DA510,2991376,False,#BF5F20,12541728,1.33
#2DA510,2991376,False,#00A160,41312,1.03
#2DA510,2991376,False,#E96540,15295808,1.01
#2DA510,2991376,False,#3793F0,3642352,1.01
#2DA510,2991376,False,#E51A10,15014416,1.44
#2DA510,2991376,False,#FDE820,16640032,2.57
#2DA510,2991376,False,#9326D0,9643728,1.89
#2DA510,2991376,False,#9D72E0,10318560,1.09
#2DA510,2991376,False,#D80DD0,14159312,1.32
#2DA510,2991376,False,#8CF780,9238400,2.41
#2DA510,2991376,False,#4AC3F0,4899824,1.59
#2DA510,2991376,False,#9AEA80,10152576,2.22
#2DA510,2991376,False,#E26600,14837248,1.05
#2DA510,2991376,False,#B3D6C0,11785920,2.04
#2DA510,2991376,False,#416090,4284560,1.96
#2DA510,2991376,False,#9DDF60,10346336,2.02
#2DA510,2991376,False,#8A36D0,9058000,1.84
#2DA510,2991376,False,#84B580,8697216,1.36
#2DA510,2991376,False,#332C00,3353600,4.33
#2DA510,2991376,False,#60ADC0,6335936,1.26
#2DA510,2991376,False,#295320,2708256,2.76
#2DA510,2991376,True,#091150,594256,5.38
#2DA510,2991376,False,#1F8860,2066528,1.36
#2DA510,2991376,False,#F1D2F0,15848176,2.34
#2DA510,2991376,False,#B06230,11559472,1.4
#2DA510,2991376,False,#CB8170,13336944,1.06
#2DA510,2991376,False,#3D6250,4022864,2.12
#2DA510,2991376,False,#873100,8859904,2.63
#2DA510,2991376,False,#40D850,4249680,1.71
#2DA510,2991376,False,#D106E0,13698784,1.35
#2DA510,2991376,False,#E64A90,15092368,1.13
#2DA510,2991376,False,#628BB0,6458288,1.11
#2DA510,2991376,False,#E95B80,15293312,1.03
#2DA510,2991376,False,#7F4300,8340224,2.4
#2DA510,2991376,False,#E9F0A0,15331488,2.68
#2DA510,2991376,False,#E6F620,15136288,2.7
#2DA510,2991376,False,#4D5F30,5070640,2.17
#2DA510,2991376,False,#A46750,10774352,1.4
#2DA510,2991376,False,#302DD0,3157456,2.69
#2DA510,2991376,True,#371450,3609680,4.71
#2DA510,2991376,False,#364BC0,3558336,2.22
#2DA510,2991376,False,#E7F8B0,15202480,2.83
#2DA510,2991376,False,#669220,6722080,1.14
#2DA510,2991376,False,#819B70,8493936,1.05
#2DA510,2991376,False,#3B5470,3888240,2.41
#2DA510,2991376,False,#B4ED10,11857168,2.31
#2DA510,2991376,False,#493060,4796512,3.46
#2DA510,2991376,False,#7E8950,8292688,1.16
#2DA510,2991376,False,#1E9320,2003744,1.23
#2DA510,2991376,False,#1A3DA0,1719712,2.92
#2DA510,2991376,False,#DC62F0,14443248,1.08
#2DA510,2991376,False,#DBA3D0,14394320,1.56
#2DA510,2991376,False,#BE35C0,12465600,1.45
#2DA510,2991376,False,#F63410,16135184,1.2
#2DA510,2991376,False,#D17A00,13728256,1.0
#2DA510,2991376,False,#87EA10,8907280,2.12
#2DA510,2991376,False,#A55720,10835744,1.63
#2DA510,2991376,False,#51FE90,5373584,2.45
#2DA510,2991376,False,#AE4CD0,11422928,1.37
#2DA510,2991376,False,#705640,7362112,2.1
#2DA510,2991376,False,#1AE910,1763600,1.95
#2DA510,2991376,False,#0FAC60,1027168,1.09
#2DA510,2991376,False,#513510,5322000,3.48
#2DA510,2991376,False,#260BB0,2493360,3.69
#2DA510,2991376,False,#B4DC60,11852896,2.05
#2DA510,2991376,False,#DDE350,14541648,2.33
#2DA510,2991376,False,#F5CE80,16109184,2.15
#2DA510,2991376,False,#F3F8D0,15988944,2.94
#2DA510,2991376,False,#9B73C0,10187712,1.15
#2DA510,2991376,False,#AE2C70,11414640,1.91
#2DA510,2991376,False,#8B81B0,9142704,1.1
#2DA510,2991376,False,#8EA9A0,9349536,1.28
#2DA510,2991376,False,#B20510,11666704,2.22
#2DA510,2991376,False,#4443A0,4473760,2.54
#2DA510,2991376,False,#67A090,6791312,1.07
#2DA510,2991376,False,#58CB70,5819248,1.56
#2DA510,2991376,False,#79C910,7981328,1.56
#2DA510,2991376,False,#00EDC0,60864,2.13
#2DA510,2991376,False,#209730,2135856,1.17
#2DA510,2991376,False,#F798A0,16226464,1.53
#2DA510,2991376,False,#066D10,421136,2.02
#2DA510,2991376,False,#CA7130,13267248,1.09
#2DA510,2991376,False,#7DB480,8238208,1.34
#2DA510,2991376,False,#1B2F70,1781616,3.85
#971BC0,9903040,False,#DE8320,14582560,2.28
#971BC0,9903040,False,#D55360,13980512,1.61
#971BC0,9903040,False,#315880,3233920,1.13
#971BC0,9903040,False,#F409A0,15993248,1.66
#971BC0,9903040,False,#57A310,5743376,2.05
#971BC0,9903040,False,#1F1330,2036528,2.7
#971BC0,9903040,False,#1CD190,1888656,3.26
#971BC0,9903040,False,#8D5AF0,9263856,1.5
#971BC0,9903040,True,#04FC70,326768,4.68
#971BC0,9903040,False,#8BC760,9160544,3.22
#971BC0,9903040,False,#5E40D0,6176976,1.03
#971BC0,9903040,False,#A76490,10970256,1.5
#971BC0,9903040,False,#D9B500,14267648,3.26
#971BC0,9903040,False,#9DEC20,10349600,4.46
#971BC0,9903040,False,#337DB0,3374512,1.45
#971BC0,9903040,False,#D92EB0,14233264,1.53
#971BC0,9903040,False,#42A940,4368704,2.15
#971BC0,9903040,False,#0C4D60,806240,1.43
#971BC0,9903040,False,#902C90,9448592,1.09
#971BC0,9903040,False,#541980,5511552,1.76
#971BC0,9903040,True,#9DFBC0,10353600,5.25
#971BC0,9903040,False,#EC6600,15492608,1.99
#971BC0,9903040,True,#F8F1F0,16314864,5.82
#971BC0,9903040,False,#570840,5703744,2.13
#971BC0,9903040,False,#E179E0,14776800,2.47
#971BC0,9903040,False,#9F8BA0,10455968,2.06
#971BC0,9903040,False,#712B50,7416656,1.49
#971BC0,9903040,True,#EAE090,15392912,4.81
#971BC0,9903040,False,#F68E80,16158336,2.81
#971BC0,9903040,True,#BCF520,12383520,5.01
#971BC0,9903040,False,#E39010,14913552,2.55
#971BC0,9903040,True,#50F6A0,5306016,4.64
#971BC0,9903040,False,#164210,1458704,1.77
#971BC0,9903040,False,#23AEB0,2338480,2.39
#971BC0,9903040,False,#0B45C0,738752,1.23
#971BC0,9903040,False,#7A4690,8013456,1.04
#971BC0,9903040,False,#739940,7575872,1.96
#971BC0,9903040,False,#D430B0,13906096,1.49
#971BC0,9903040,False,#5928B0,5843120,1.37
#971BC0,9903040,True,#DEF280,14611072,5.29
#971BC0,9903040,False,#29B3E0,2733024,2.66
#971BC0,9903040,False,#7200E0,7471328,1.15
#971BC0,9903040,True,#C8DFE0,13164512,4.66
#971BC0,9903040,False,#C41360,12850016,1.11
#971BC0,9903040,False,#84C230,8700464,3.01
#971BC0,9903040,False,#9BD310,10212112,3.62
#971BC0,9903040,False,#B4BAC0,11844288,3.31
#971BC0,9903040,False,#BCA2E0,12362464,2.9
#971BC0,9903040,False,#C80510,13108496,1.07
#971BC0,9903040,False,#8555E0,8738272,1.35
#971BC0,9903040,False,#FB31E0,16462304,2.04
#971BC0,9903040,False,#70A9C0,7383488,2.51
#971BC0,9903040,False,#890670,8980080,1.39
#971BC0,9903040,False,#E0C310,14730000,3.7
#971BC0,9903040,False,#C25010,12734480,1.37
#971BC0,9903040,False,#081370,529264,2.41
#971BC0,9903040,True,#2EFA40,3078720,4.59
#971BC0,9903040,False,#333D30,3358000,1.74
#971BC0,9903040,False,#263FC0,2506688,1.26
#971BC0,9903040,False,#4A96C0,4888256,1.98
#971BC0,9903040,False,#3FC140,4178240,2.75
#971BC0,9903040,False,#9543A0,9782176,1.1
#971BC0,9903040,False,#A96760,11102048,1.48
#971BC0,9903040,False,#E7A960,15182176,3.16
#971BC0,9903040,False,#2E16A0,3020448,1.86
#971BC0,9903040,False,#53BFC0,5488576,2.96
#971BC0,9903040,False,#BF5F20,12541728,1.5
#971BC0,9903040,False,#00A160,41312,1.93
#971BC0,9903040,False,#E96540,15295808,1.97
#971BC0,9903040,False,#3793F0,3642352,2.03
#971BC0,9903040,False,#E51A10,15014416,1.38
#971BC0,9903040,True,#FDE820,16640032,5.17
#971BC0,9903040,False,#9326D0,9643728,1.06
#971BC0,9903040,False,#9D72E0,10318560,1.82
#971BC0,9903040,False,#D80DD0,14159312,1.51
#971BC0,9903040,True,#8CF780,9238400,4.86
#971BC0,9903040,False,#4AC3F0,4899824,3.2
#971BC0,9903040,False,#9AEA80,10152576,4.46
#971BC0,9903040,False,#E26600,14837248,1.89
#971BC0,9903040,False,#B3D6C0,11785920,4.11
#971BC0,9903040,False,#416090,4284560,1.02
#971BC0,9903040,False,#9DDF60,10346336,4.06
#971BC0,9903040,False,#8A36D0,9058000,1.08
#971BC0,9903040,False,#84B580,8697216,2.75
#971BC0,9903040,False,#332C00,3353600,2.15
#971BC0,9903040,False,#60ADC0,6335936,2.54
#971BC0,9903040,False,#295320,2708256,1.37
#971BC0,9903040,False,#091150,594256,2.67
#971BC0,9903040,False,#1F8860,2066528,1.46
#971BC0,9903040,True,#F1D2F0,15848176,4.7
#971BC0,9903040,False,#B06230,11559472,1.43
#971BC0,9903040,False,#CB8170,13336944,2.13
#971BC0,9903040,False,#3D6250,4022864,1.05
#971BC0,9903040,False,#873100,8859904,1.3
#971BC0,9903040,False,#40D850,4249680,3.44
#971BC0,9903040,False,#D106E0,13698784,1.48
#971BC0,9903040,False,#E64A90,15092368,1.77
#971BC0,9903040,False,#628BB0,6458288,1.8
#971BC0,9903040,False,#E95B80,15293312,1.93
#971BC0,9903040,False,#7F4300,8340224,1.19
#971BC0,9903040,True,#E9F0A0,15331488,5.39
#971BC0,9903040,True,#E6F620,15136288,5.43
#971BC0,9903040,False,#4D5F30,5070640,1.07
#971BC0,9903040,False,#A46750,10774352,1.43
#971BC0,9903040,False,#302DD0,3157456,1.34
#971BC0,9903040,False,#371450,3609680,2.34
#971BC0,9903040,False,#364BC0,3558336,1.1
#971BC0,9903040,True,#E7F8B0,15202480,5.7
#971BC0,9903040,False,#669220,6722080,1.76
#971BC0,9903040,False,#819B70,8493936,2.12
#971BC0,9903040,False,#3B5470,3888240,1.2
#971BC0,9903040,True,#B4ED10,11857168,4.65
#971BC0,9903040,False,#493060,4796512,1.72
#971BC0,9903040,False,#7E8950,8292688,1.72
#971BC0,9903040,False,#1E9320,2003744,1.62
#971BC0,9903040,False,#1A3DA0,1719712,1.45
#971BC0,9903040,False,#DC62F0,14443248,2.17
#971BC0,9903040,False,#DBA3D0,14394320,3.14
#971BC0,9903040,False,#BE35C0,12465600,1.37
#971BC0,9903040,False,#F63410,16135184,1.67
#971BC0,9903040,False,#D17A00,13728256,2.0
#971BC0,9903040,False,#87EA10,8907280,4.26
#971BC0,9903040,False,#A55720,10835744,1.23
#971BC0,9903040,True,#51FE90,5373584,4.92
#971BC0,9903040,False,#AE4CD0,11422928,1.46
#971BC0,9903040,False,#705640,7362112,1.04
#971BC0,9903040,False,#1AE910,1763600,3.92
#971BC0,9903040,False,#0FAC60,1027168,2.19
#971BC0,9903040,False,#513510,5322000,1.73
#971BC0,9903040,False,#260BB0,2493360,1.84
#971BC0,9903040,False,#B4DC60,11852896,4.12
#971BC0,9903040,True,#DDE350,14541648,4.69
#971BC0,9903040,False,#F5CE80,16109184,4.33
#971BC0,9903040,True,#F3F8D0,15988944,5.92
#971BC0,9903040,False,#9B73C0,10187712,1.73
#971BC0,9903040,False,#AE2C70,11414640,1.04
#971BC0,9903040,False,#8B81B0,9142704,1.81
#971BC0,9903040,False,#8EA9A0,9349536,2.57
#971BC0,9903040,False,#B20510,11666704,1.1
#971BC0,9903040,False,#4443A0,4473760,1.26
#971BC0,9903040,False,#67A090,6791312,2.16
#971BC0,9903040,False,#58CB70,5819248,3.15
#971BC0,9903040,False,#79C910,7981328,3.14
#971BC0,9903040,False,#00EDC0,60864,4.29
#971BC0,9903040,False,#209730,2135856,1.71
#971BC0,9903040,False,#F798A0,16226464,3.07
#971BC0,9903040,False,#066D10,421136,1.0
#971BC0,9903040,False,#CA7130,13267248,1.82
#971BC0,9903040,False,#7DB480,8238208,2.69
#971BC0,9903040,False,#1B2F70,1781616,1.91
#ABCFC0,11259840,False,#DE8320,14582560,1.68
#ABCFC0,11259840,False,#D55360,13980512,2.37
#ABCFC0,11259840,False,#315880,3233920,4.37
#ABCFC0,11259840,False,#F409A0,15993248,2.3
#ABCFC0,11259840,False,#57A310,5743376,1.86
#ABCFC0,11259840,True,#1F1330,2036528,10.3
#ABCFC0,11259840,False,#1CD190,1888656,1.17
#ABCFC0,11259840,False,#8D5AF0,9263856,2.55
#ABCFC0,11259840,False,#04FC70,326768,1.22
#ABCFC0,11259840,False,#8BC760,9160544,1.18
#ABCFC0,11259840,False,#5E40D0,6176976,3.97
#ABCFC0,11259840,False,#A76490,10970256,2.55
#ABCFC0,11259840,False,#D9B500,14267648,1.17
#ABCFC0,11259840,False,#9DEC20,10349600,1.16
#ABCFC0,11259840,False,#337DB0,3374512,2.64
#ABCFC0,11259840,False,#D92EB0,14233264,2.49
#ABCFC0,11259840,False,#42A940,4368704,1.77
#ABCFC0,11259840,True,#0C4D60,806240,5.52
#ABCFC0,11259840,False,#902C90,9448592,4.21
#ABCFC0,11259840,True,#541980,5511552,6.79
#ABCFC0,11259840,False,#9DFBC0,10353600,1.36
#ABCFC0,11259840,False,#EC6600,15492608,1.92
#ABCFC0,11259840,False,#F8F1F0,16314864,1.51
#ABCFC0,11259840,True,#570840,5703744,8.2
#ABCFC0,11259840,False,#E179E0,14776800,1.54
#ABCFC0,11259840,False,#9F8BA0,10455968,1.86
#ABCFC0,11259840,True,#712B50,7416656,5.73
#ABCFC0,11259840,False,#EAE090,15392912,1.25
#ABCFC0,11259840,False,#F68E80,16158336,1.36
#ABCFC0,11259840,False,#BCF520,12383520,1.3
#ABCFC0,11259840,False,#E39010,14913552,1.5
#ABCFC0,11259840,False,#50F6A0,5306016,1.21
#ABCFC0,11259840,True,#164210,1458704,6.81
#ABCFC0,11259840,False,#23AEB0,2338480,1.6
#ABCFC0,11259840,True,#0B45C0,738752,4.72
#ABCFC0,11259840,False,#7A4690,8013456,3.99
#ABCFC0,11259840,False,#739940,7575872,1.95
#ABCFC0,11259840,False,#D430B0,13906096,2.56
#ABCFC0,11259840,True,#5928B0,5843120,5.27
#ABCFC0,11259840,False,#DEF280,14611072,1.37
#ABCFC0,11259840,False,#29B3E0,2733024,1.44
#ABCFC0,11259840,False,#7200E0,7471328,4.44
#ABCFC0,11259840,False,#C8DFE0,13164512,1.21
#ABCFC0,11259840,False,#C41360,12850016,3.44
